"TimeMarker","Id","VelocityX","VelocityY","VelocityZ","PlatformAzimuth","RollAngle","PitchAngle","PresentTrueHeading","PresentMagneticHeading","GreatCircleSteeringError","ComputedCourseDeviation","TimeToSteerpoint","DistanceToSteerpoint","RelativeBearingToSteerpoint","RelativeBearingToNthWaypoint_Markpoint","TimeToNthWaypoint_Markpoint","DistanceToNthWaypoint_Markpoint","MagneticHeadingToNthWaypoint_Markpoint","TrueAirSpeed","PresentMagneticGroundTrack","PresentDriftAngle"
2025-08-01 07:30:32,358703169564,-294.058837890625,654.413452148438,0.0325813293457031,1.37832641601563,1.94369506835938,0.0042724609375,0.472747802734375,0.450897216796875,0.799407958984375,1.23757934570313,24102,28455,0.78656005859375,0.78656005859375,24102,28455,1.23757934570313,425.125,0.43817138671875,1.98724365234375
2025-08-01 07:30:32,358799638556,-294.343688964844,654.331420898438,0.00284194946289063,1.37823486328125,1.94317626953125,0.0048828125,0.47283935546875,0.1400146484375,0.799407958984375,0.926605224609375,24098,28455,0.78656005859375,0.78656005859375,24098,28455,0.926605224609375,425.125,0.127197265625,1.9871826171875
2025-08-01 07:30:32,360108261404,-294.556671142578,654.232788085938,0.00649261474609375,1.3780517578125,1.94369506835938,0.0042724609375,0.47247314453125,0.45062255859375,0.7996826171875,1.23757934570313,24099,28455,0.786834716796875,0.786834716796875,24099,28455,1.23757934570313,425.125,0.437896728515625,1.98727416992188
2025-08-01 07:30:32,360204730396,-294.868408203125,654.12353515625,-0.0097808837890625,1.37799072265625,1.94317626953125,0.004852294921875,0.472564697265625,0.139739990234375,0.7996826171875,0.926605224609375,24098,28455,0.786834716796875,0.786834716796875,24098,28455,0.926605224609375,425.125,0.126953125,1.98721313476563
2025-08-01 07:30:32,361412689948,-295.086730957031,654.003601074219,0.0310630798339844,1.37777709960938,1.94363403320313,0.0042724609375,0.47222900390625,0.450347900390625,0.7999267578125,1.23757934570313,24099,28455,0.787109375,0.787109375,24099,28455,1.23757934570313,425.125,0.437652587890625,1.9873046875
2025-08-01 07:30:32,361509158940,-295.400115966797,653.907592773438,0.00447845458984375,1.37771606445313,1.94314575195313,0.004852294921875,0.4722900390625,0.13946533203125,0.799896240234375,0.926605224609375,24098,28455,0.787109375,0.787109375,24098,28455,0.926605224609375,425.125,0.126708984375,1.98724365234375
2025-08-01 07:30:32,362876502044,-295.617889404297,653.790649414063,0.00601577758789063,1.37753295898438,1.94363403320313,0.0042724609375,0.471954345703125,0.450103759765625,0.8001708984375,1.23757934570313,24099,28455,0.787384033203125,0.787384033203125,24099,28455,1.23757934570313,425.125,0.437408447265625,1.9873046875
2025-08-01 07:30:32,362972971036,-295.900177001953,653.690612792969,-0.0134773254394531,1.37744140625,1.943115234375,0.004852294921875,0.472015380859375,0.139190673828125,0.8001708984375,0.9266357421875,24098,28455,0.787353515625,0.787353515625,24098,28455,0.926605224609375,425.125,0.12646484375,1.98724365234375
2025-08-01 07:30:32,364180930588,-296.142547607422,653.568481445313,-0.0105209350585938,1.37725830078125,1.94363403320313,0.0042724609375,0.4716796875,0.4498291015625,0.8004150390625,1.23757934570313,24099,28455,0.78765869140625,0.78765869140625,24099,28455,1.23757934570313,425.125,0.437164306640625,1.98733520507813
2025-08-01 07:30:33,364277399580,-296.447601318359,653.471740722656,-0.0298118591308594,1.37716674804688,1.94314575195313,0.0048828125,0.47174072265625,0.138946533203125,0.8004150390625,0.9266357421875,24098,28455,0.787628173828125,0.787628173828125,24098,28455,0.926605224609375,425.125,0.126190185546875,1.98727416992188
